[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (2, 6, 7), (5, 1, 0), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.064875913549838, 1] [2.9650423984805236, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (2, 6, 7), (5, 1, 0), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.064956035675144, 1] [2.9649055298815803, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (2, 6, 7), (5, 1, 0), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.065015348297618, 1] [2.9648042036454956, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (2, 6, 7), (5, 1, 0), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.065053850665517, 1] [2.9647384259497254, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (2, 6, 7), (5, 1, 0), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.065071542290862, 1] [2.964708200804881, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.0650684229494285, 1] [2.964713530053963, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.065044492680753, 1] [2.96475441337201, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.064999751788125, 1] [2.9648308482661654, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.064934200838595, 1] [2.9649428300761467, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.064847840662979, 1] [2.9650903519751313, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.06474067235587, 1] [2.9652734049710587, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.0646126972756536, 1] [2.965491977908332, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.064463917044521, 1] [2.9657460574699424, 13]
